task,CreationTimestamp,ProcessID,ParentPID,CommandLine,Image,ProcessType,Registry,Files,Modules,DroppedFiles,DebugStrings,EventsCounters_Network,Scores_Network,Autostart,LowAccess,FileType,Priority,unknown_ip,Suspicious_ip,Malicious_ip,whitelist_ip,unsafe_ip,unknown_domain,Suspicious_domain,Malicious_domain,whitelist_domain,unsafe_domain,unknown_http_request,Suspicious_http_request,Malicious_http_request,whitelist_http_request,unsafe_http_request,HKEY_LOCAL_MACHINE,HKEY_CLASSES_ROOT,HKEY_USERS,HKEY_CURRENT_CONFIG,HKEY_CURRENT_USER,startup_registry_keys,active_setup_registry_keys,services_registry_keys,dll_injection_registry_keys,shell_spawning_registry_keys,internet_settings_registry_keys,bho_registry_keys,label
86442f5e-efca-405f-934e-3125a8793cdc,1611342203815,1740,3044,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1000,2434694380173363547,2986517240370255547,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=7758858273168848254 --mojo-platform-channel-handle=3124 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,322,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86442f5e-efca-405f-934e-3125a8793cdc,1611342204088,3740,3044,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1000,2434694380173363547,2986517240370255547,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=15709648641036313037 --mojo-platform-channel-handle=4012 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,328,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86442f5e-efca-405f-934e-3125a8793cdc,1611342204863,292,3044,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1000,2434694380173363547,2986517240370255547,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=12921040767094230373 --mojo-platform-channel-handle=4360 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,552,118,1,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86442f5e-efca-405f-934e-3125a8793cdc,1611342205360,1684,3044,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1000,2434694380173363547,2986517240370255547,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=14513516817609437888 --mojo-platform-channel-handle=4128 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,318,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86442f5e-efca-405f-934e-3125a8793cdc,1611342205695,1144,3044,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1000,2434694380173363547,2986517240370255547,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=9550896202216676932 --mojo-platform-channel-handle=4420 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,1246,118,63,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86442f5e-efca-405f-934e-3125a8793cdc,1611342206232,3080,3044,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1000,2434694380173363547,2986517240370255547,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=14892927111797386030 --mojo-platform-channel-handle=4444 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,331,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86442f5e-efca-405f-934e-3125a8793cdc,1611342206752,3104,3044,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1000,2434694380173363547,2986517240370255547,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=13374674142008386903 --mojo-platform-channel-handle=3304 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,432,118,1,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86442f5e-efca-405f-934e-3125a8793cdc,1611342207064,2920,3044,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1000,2434694380173363547,2986517240370255547,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=11679815783998874620 --mojo-platform-channel-handle=4384 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,315,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86442f5e-efca-405f-934e-3125a8793cdc,1611342207353,3664,3044,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1000,2434694380173363547,2986517240370255547,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=953070195903503139 --mojo-platform-channel-handle=3620 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,902,118,40,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86442f5e-efca-405f-934e-3125a8793cdc,1611342207775,3916,3044,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1000,2434694380173363547,2986517240370255547,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=16340432013141263786 --mojo-platform-channel-handle=3624 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,337,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86442f5e-efca-405f-934e-3125a8793cdc,1611342210407,2172,3044,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1000,2434694380173363547,2986517240370255547,131072 --enable-features=PasswordImport --disable-gpu-compositing --lang=en-US --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=13360058729781965902 --renderer-client-id=26 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=3072 /prefetch:1",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,267,59,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86442f5e-efca-405f-934e-3125a8793cdc,1611342212817,2592,3044,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=gpu-process --field-trial-handle=1000,2434694380173363547,2986517240370255547,131072 --enable-features=PasswordImport --disable-gpu-sandbox --use-gl=disabled --gpu-preferences=KAAAAAAAAADgAAAgAQAAAAAAAAAAAGAAAAAAAAAAAAAIAAAAAAAAACgAAAAEAAAAIAAAAAAAAAAoAAAAAAAAADAAAAAAAAAAOAAAAAAAAAAQAAAAAAAAAAAAAAAFAAAAEAAAAAAAAAAAAAAABgAAABAAAAAAAAAAAQAAAAUAAAAQAAAAAAAAAAEAAAAGAAAA --service-request-channel-token=15784358617356062847 --mojo-platform-channel-handle=4608 /prefetch:2",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,380,146,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86442f5e-efca-405f-934e-3125a8793cdc,1611342219695,1836,3044,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1000,2434694380173363547,2986517240370255547,131072 --enable-features=PasswordImport --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=4121260204989983589 --renderer-client-id=28 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=2540 /prefetch:1",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,481,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86442f5e-efca-405f-934e-3125a8793cdc,1611342243314,964,3044,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1000,2434694380173363547,2986517240370255547,131072 --enable-features=PasswordImport --lang=en-US --no-sandbox --service-request-channel-token=16760843186625058600 --mojo-platform-channel-handle=1368 /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,384,1390,198,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
86442f5e-efca-405f-934e-3125a8793cdc,1611342258971,2280,3044,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1000,2434694380173363547,2986517240370255547,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=17873342689607273734 --mojo-platform-channel-handle=1340 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,255,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87aa9ff2-3ee0-421e-ad66-18ef71c25dfb,1611341943571,2184,372,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,15091,2116,179,9,0,9,True,False,False,OFS,0,0,0,0,2,1,0,0,0,2,1,0,0,0,1,1,25,0,0,0,45,0,0,0,0,0,1,0,1
8a7880dc-9ceb-40f5-ab09-3cb887e78641,1611320042268,2128,612,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,526,1032,108,1,0,5,True,False,False,OFS,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,49,0,0,0,0,0,1,0,1
8aae3ed6-21dc-471b-a1aa-f5d2ffcdc4f4,1611316366856,2540,292,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\Information Security Engineer = priority.docx""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,2027,5813,220,8,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,66,0,0,0,0,0,1,0,1
8cc4ff0d-522d-4f56-bfa6-63e103a112c6,1611320946960,2188,376,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,561,1003,95,2,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,45,0,0,0,0,0,1,0,1
8cc4ff0d-522d-4f56-bfa6-63e103a112c6,1611320948992,1668,596,"""C:\Program Files\Common Files\Microsoft Shared\EQUATION\EQNEDT32.EXE"" -Embedding",C:\Program Files\Common Files\Microsoft Shared\EQUATION\EQNEDT32.EXE,Embedded COM++,45,457,134,0,0,0,False,False,False,NKN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,1,0,2
8f4ed4ab-7f42-4edf-805f-077a44a59cce,1611264233902,3984,292,"""C:\Windows\System32\rundll32.exe"" C:\ProgramData\C:\Users\admin\Desktop\NG-Opportunity.doc,SMain S-7-43-8423-97048307-383378-8483",C:\Windows\System32\rundll32.exe,Main process,0,120,56,0,0,0,False,False,False,WIN-SYS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90f8c964-eb3b-4daf-b78e-7e314b01b076,1611328010324,2552,356,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\4cbaab55-b78c-4a70-80d9-a55d3d3206bf.doc""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1822,3715,109,4,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,65,0,0,0,0,0,1,0,1
9130ef1a-2006-478e-8b8f-ebc585291b22,1611379177353,2692,612,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,662,1117,170,1,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,51,0,0,0,0,0,1,0,1
91502ebc-128c-4c1e-9a70-d37b6adbf37e,1611349430203,2208,372,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,566,927,86,1,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0,0,0,0,0,1,0,1
91c7258c-4f64-4df0-9f8c-ae0c1517dae2,1611122249264,2468,292,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\Ascend Learning SOW_SEI_2021.01.19.docx""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1574,3707,114,5,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,66,0,0,0,0,0,1,0,1
926b7227-9cc9-4ecb-9da6-7ee9bb63c345,1611301334388,2792,356,"""C:\Program Files\Microsoft Office\Office14\POWERPNT.EXE"" ""C:\Users\admin\AppData\Local\Temp\21 Janvier 2021.pptx""",C:\Program Files\Microsoft Office\Office14\POWERPNT.EXE,Main process,626,1096,93,1,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,45,0,0,0,0,0,1,0,1
93ed8b1b-ab57-49fa-a7cc-85d5d4b5573a,1611272057189,2228,376,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,15833,2440,318,14,0,17,True,False,False,OFS,0,0,0,0,2,1,0,0,0,2,1,0,0,0,1,1,23,0,0,0,47,0,0,0,0,0,1,0,1
93ed8b1b-ab57-49fa-a7cc-85d5d4b5573a,1611272168861,2420,376,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Probably manual launch or APC inject,554,1122,186,8,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,56,0,0,0,0,0,1,0,1
9450622c-ef8c-45cd-a81f-4c213b9da3f4,1611338922416,3252,464,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,746,1191,105,2,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,0,0,33,0,0,0,0,0,1,0,1
97db75c9-198c-42fe-a642-a0ac6d213373,1611245022890,896,356,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,552,973,88,1,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,45,0,0,0,0,0,1,0,1
9887c5fe-8900-482d-958e-a4d93c456372,1611260862636,2180,356,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\DOC_4582.docx""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1976,5897,159,13,0,7,True,False,False,OFS,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,66,0,0,0,0,0,1,0,1
9887c5fe-8900-482d-958e-a4d93c456372,1611260891854,2200,596,"""C:\Program Files\Internet Explorer\iexplore.exe"" -startmediumtab -Embedding",C:\Program Files\Internet Explorer\iexplore.exe,Embedded COM++,282,1529,114,8,0,17,True,False,False,BRW-IE,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,3,10,0,0,57,0,0,0,0,0,1,0,2
9887c5fe-8900-482d-958e-a4d93c456372,1611260892058,2220,2200,"""C:\Program Files\Internet Explorer\iexplore.exe"" SCODEF:2200 CREDAT:144385 /prefetch:2",C:\Program Files\Internet Explorer\iexplore.exe,Child process,78,380,89,0,0,0,False,False,False,BRW-IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1
9887c5fe-8900-482d-958e-a4d93c456372,1611260892417,2656,2200,"""C:\Program Files\Internet Explorer\iexplore.exe"" SCODEF:2200 CREDAT:333058 /prefetch:2",C:\Program Files\Internet Explorer\iexplore.exe,Child process,157,2229,174,33,0,51,True,False,False,BRW-IE,0,0,0,0,11,0,0,0,0,11,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,1,0,1
a004e39d-a37d-4355-bd93-c87d25cb603c,1611259719271,2704,612,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,579,1122,102,1,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,45,0,0,0,0,0,1,0,1
a083bafe-947f-4a15-846e-f3ccc6648c2f,1611345759810,3940,292,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\Lotterien Auszahlung.docx""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1646,4251,163,11,0,10,True,False,False,OFS,0,0,1,0,2,0,0,1,0,2,0,0,1,0,1,0,4,10,0,0,56,0,0,0,0,0,1,0,1
a10206ee-c6ea-43b7-b7cb-58270462edb2,1611321755163,1820,376,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,233,686,87,2,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,35,0,0,0,0,0,1,0,1
a1439349-c750-44cc-8f8d-9f6bca7ba287,1611250147225,3428,464,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,2197,3857,112,19,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,0,34,0,0,0,0,0,1,0,1
a2ca9d76-8019-41cf-9db6-d7d1ad0075ce,1611311929427,2312,292,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,618,1407,132,6,0,9,True,False,False,OFS,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,2,10,0,0,51,0,0,0,0,0,1,0,1
a2ca9d76-8019-41cf-9db6-d7d1ad0075ce,1611311940224,656,596,"""C:\Program Files\Internet Explorer\iexplore.exe"" -startmediumtab -Embedding",C:\Program Files\Internet Explorer\iexplore.exe,Embedded COM++,263,1753,119,16,0,29,True,False,False,BRW-IE,0,0,2,0,0,6,2,0,0,0,6,0,0,0,1,3,3,10,0,0,57,0,0,0,0,0,1,0,2
a2ca9d76-8019-41cf-9db6-d7d1ad0075ce,1611311940474,3392,656,"""C:\Program Files\Internet Explorer\iexplore.exe"" SCODEF:656 CREDAT:144385 /prefetch:2",C:\Program Files\Internet Explorer\iexplore.exe,Child process,82,381,89,0,0,0,False,False,False,BRW-IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1
a2ca9d76-8019-41cf-9db6-d7d1ad0075ce,1611311940974,1568,656,"""C:\Program Files\Internet Explorer\iexplore.exe"" SCODEF:656 CREDAT:333058 /prefetch:2",C:\Program Files\Internet Explorer\iexplore.exe,Child process,107,1304,172,4,0,8,True,False,False,BRW-IE,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1
a30cb4f0-35e2-457b-9a49-03aaac46c4c3,1611346550153,3352,464,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,911,4066,402,7,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,58,0,0,0,0,0,1,0,2
a39b3b8f-e80d-47dd-8000-ee3b164247c9,1611146507928,3952,292,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,546,928,71,1,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,45,0,0,0,0,0,1,0,1
a3f0ef74-996b-49d2-856c-4e7ede7d85eb,1611264808256,3420,464,"""C:\Windows\System32\rundll32.exe"" C:\ProgramData\C:\Users\admin\Desktop\NG-Opportunity.doc,SMain S-7-43-8423-97048307-383378-8483",C:\Windows\System32\rundll32.exe,Main process,0,119,56,0,0,0,False,False,False,WIN-SYS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a3f0ef74-996b-49d2-856c-4e7ede7d85eb,1611264814991,3696,464,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\Desktop\NG-Opportunity.doc""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Probably manual launch or APC inject,1594,3713,117,10,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,65,0,0,0,0,0,1,0,1
a5aaef09-e6c2-41b5-9d23-87a9d7f84793,1611327811164,3376,464,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,557,974,88,1,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,45,0,0,0,0,0,1,0,1
a5b0486d-5520-4b1a-a52a-4f10f2a40819,1611151709810,2616,612,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\Desktop\E47887 2001 012021 849-8576.doc""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1881,6436,125,8,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,65,0,0,0,0,0,1,0,1
a793331d-a8cb-41c0-87bf-9d796e5c9909,1611367999979,3384,464,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\KWG010121 JHD012221.doc""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1019,1421,92,2,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,63,0,0,0,0,0,1,0,1
a8c5556c-2565-478e-a5a8-7c5fc1d0eb37,1611315985126,2660,356,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\Letter January 2021.docx""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1872,5425,120,8,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,66,0,0,0,0,0,1,0,1
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276907280,1540,292,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,592,1426,127,1,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,45,0,0,0,0,0,1,0,1
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276939530,2920,292,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" ",C:\Program Files\Google\Chrome\Application\chrome.exe,Probably manual launch or APC inject,179,26635,271,223,0,7,True,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,38,0,0,0,0,0,0,0,2
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276939671,1876,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\admin\AppData\Local\Google\Chrome\User Data"" /prefetch:7 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\admin\AppData\Local\Google\Chrome\User Data\Crashpad"" ""--metrics-dir=C:\Users\admin\AppData\Local\Google\Chrome\User Data"" --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win32 --annotation=prod=Chrome --annotation=ver=75.0.3770.100 --initial-client-data=0x7c,0x80,0x84,0x78,0x88,0x69bba9d0,0x69bba9e0,0x69bba9ec",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,86,23,1,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276939952,2956,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=watcher --main-thread-id=2812 --on-initialized-event-handle=324 --parent-handle=328 /prefetch:6",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,4,69,24,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
